profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p06815,Corporate reliance,Male,1982,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,100,100,100,70,70,100,50,90,80,70,70,100,100,50,100,70,70,80,90,60,100,100,100,30,3,1,100,70,20,60,80,50,40,60,40,50,100,80,90,100,90,40,100,90
p06816,Measurement & modeling (2),Male,1973,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,20,70,70,10,35,50,0,15,20,55,35,0,95,10,40,50,10,5,15,10,45,15,40,5,2,2,0,5,15,5,35,25,15,0,10,20,15,35,5,5,10,0,35,45
p06817,Former skeptics,Female,1983,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,30,40,50,70,30,30,50,40,30,10,50,50,30,50,70,50,40,30,40,30,70,40,80,50,2,2,20,20,60,30,40,40,40,20,10,20,50,40,70,40,50,40,40,40
p06818,control,Female,1989,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Republican,90,40,60,20,30,70,40,100,50,20,100,60,20,0,50,100,60,60,80,50,80,80,80,10,3,1,100,60,40,60,80,10,80,50,20,30,60,0,40,40,100,0,60,50
p06819,Model accuracy,Female,1978,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Democrat,70,60,60,80,60,60,90,50,70,60,70,50,10,60,90,80,80,70,70,80,80,50,90,40,0,2,80,90,70,80,50,80,60,50,90,50,70,80,70,70,90,40,90,80
p06820,Interview Prof. Maraun,Male,1997,Asian / Asian American,Bachelor's degree,"$30,000 to $55,999",Democrat,88,85,93,88,83,79,99,68,76,97,81,91,8,69,88,99,97,99,90,70,74,79,98,31,6,2,89,61,22,47,72,97,100,54,62,81,8,58,80,91,88,92,87,98
p06821,Model accuracy,Male,1946,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,65,75,90,55,55,75,60,50,25,45,25,55,30,40,70,40,25,85,15,55,10,15,45,25,2,2,25,15,10,15,35,40,55,20,10,20,20,25,15,75,60,40,30,85
p06822,Interview Prof. Sebille,Female,1957,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,26,55,58,40,37,53,51,26,55,92,38,20,48,31,38,29,64,34,66,75,82,65,13,34,1,2,61,66,67,86,45,46,26,32,47,33,62,72,59,50,73,68,71,74
p06823,Measurement & modeling (1),Male,2002,Other,Master's degree / Professional degree,"$168,000 or more",Democrat,70,70,70,60,60,70,50,60,70,80,60,60,20,30,70,60,60,80,80,50,90,60,50,10,8,2,40,40,70,50,70,60,50,70,60,70,60,90,70,70,60,70,90,70
p06824,Extreme weather predictions,Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,100,80,100,90,90,100,100,100,100,70,90,100,0,100,100,100,80,70,90,100,100,100,70,0,8,2,90,90,90,50,90,70,100,100,100,90,90,70,100,100,100,30,100,100
p06825,Measurement & modeling (1),Male,1954,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,45,60,90,50,75,45,30,40,50,65,5,75,40,30,65,50,25,25,65,65,65,75,95,60,2,2,5,15,15,20,5,20,15,55,90,55,35,20,55,55,85,25,40,75
p06826,Funding,Male,1988,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,10,30,40,20,20,40,50,20,50,90,10,20,20,30,10,10,10,20,30,30,50,40,20,70,5,2,60,60,70,20,40,10,10,20,20,30,30,80,10,50,50,30,40,60
p06827,Measurement & modeling (1),Female,1991,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,85,90,85,60,95,65,100,85,95,70,45,65,10,95,85,75,25,35,85,75,85,80,100,25,9,2,70,70,90,60,70,65,70,80,80,80,60,90,95,100,95,30,60,85
p06828,Extreme weather predictions,Female,1991,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Independent,50,60,70,40,45,50,50,55,70,45,80,25,0,75,60,40,60,45,70,15,70,50,55,80,10,1,100,55,5,15,55,45,10,25,60,40,45,70,85,50,70,25,70,75
p06829,control,Female,1972,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,60,70,85,75,90,65,85,65,85,80,80,75,45,70,85,75,90,70,55,60,85,65,80,20,6,2,65,90,90,75,45,90,45,40,55,60,75,65,60,85,90,85,90,90
p06830,Consensus,Female,1999,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,40,30,60,50,60,30,60,50,60,50,30,40,30,30,50,50,40,90,30,10,50,30,20,50,4,1,20,10,20,80,10,70,40,20,50,70,10,40,70,50,20,20,70,60
p06831,Social justice,Male,1965,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,45,90,80,70,85,45,60,95,95,75,95,70,85,40,60,80,50,60,70,15,85,5,80,30,1,1,10,60,30,0,5,15,5,5,15,30,25,20,25,50,90,45,65,80
p06832,High public trust,Female,1976,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,10,30,30,10,0,50,40,10,10,0,0,20,80,10,30,10,0,20,30,0,40,30,10,30,4,2,10,20,0,0,0,20,0,0,10,0,10,10,20,60,30,0,90,70
p06833,Former skeptics,Female,1977,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,6,15,10,7,4,0,2,3,0,8,0,11,90,14,14,8,0,18,15,3,0,13,13,87,1,2,0,32,55,11,6,15,0,2,59,0,20,0,10,50,77,1,13,8
p06834,Measurement & modeling (2),Female,1962,Other,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,80,64,76,64,64,44,91,63,88,70,54,85,18,76,58,83,81,64,72,65,90,49,85,12,8,2,76,90,86,83,68,84,83,83,68,27,76,83,60,79,89,71,77,79
p06835,Measurement & modeling (1),Male,1970,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,85,80,75,60,65,90,90,60,75,80,60,55,25,65,85,50,90,75,45,65,65,70,85,10,6,1,70,45,50,90,70,30,35,70,55,70,25,45,85,70,75,60,45,90
p06836,control,Female,1997,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,70,70,50,60,50,70,50,70,60,50,20,20,50,40,60,50,60,30,70,90,70,60,70,10,5,2,70,70,80,50,90,50,60,100,50,60,50,30,50,80,70,30,70,40
p06837,Scientist community helpers,Female,1999,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,75,50,50,25,25,75,50,75,25,25,50,50,50,50,75,75,50,25,75,50,75,50,75,25,0,1,75,100,50,50,50,25,25,50,100,50,50,75,75,75,50,50,75,75
p06838,Corporate reliance,Female,2008,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,30,80,30,60,90,60,50,40,60,50,30,20,40,10,40,40,60,40,10,20,70,20,30,30,2,2,50,50,30,20,20,60,10,40,50,30,20,20,30,30,30,20,50,20
p06839,Measurement & modeling (2),Male,1973,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,60,80,90,70,40,100,70,45,95,50,80,75,25,95,90,65,95,45,65,100,100,75,95,35,3,2,70,65,80,80,10,35,25,45,50,85,90,45,65,65,100,50,85,70
p06840,control,Male,1983,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,60,90,70,70,90,80,80,50,70,30,80,70,20,40,70,60,80,70,70,40,60,50,70,20,9,1,40,70,80,50,50,60,70,30,60,70,70,50,80,50,80,60,30,80
p06841,Portrait Prof. Cherry,Female,1975,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,80,80,70,60,30,30,60,90,60,40,40,40,0,40,80,40,10,30,30,50,60,20,30,100,1,2,70,30,40,10,40,40,40,10,20,50,20,0,70,30,70,10,50,50
p06842,Consensus,Male,1976,Hispanic / Latino,Doctorate degree / Ph.D.,"$100,000 to $167,999",Independent,85,85,75,90,65,75,85,50,60,65,85,45,40,60,75,40,75,15,70,50,90,60,80,10,5,1,75,45,60,65,45,60,40,85,70,65,55,45,90,70,80,40,75,90
p06843,control,Male,1985,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,99,99,98,88,77,71,92,54,24,46,85,46,11,84,86,91,93,48,52,49,90,41,99,39,2,2,59,25,40,19,46,57,12,44,66,20,93,39,41,16,61,41,60,68
p06844,High public trust,Male,1977,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,60,85,45,40,35,30,85,85,70,35,45,90,45,25,55,70,50,50,90,60,80,60,45,10,8,1,70,70,50,50,70,30,10,60,75,80,65,30,60,40,90,20,65,60
p06845,Model accuracy,Male,1962,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Independent,96,68,93,49,69,52,68,38,90,46,32,36,14,24,66,86,51,53,96,59,77,55,82,13,10,2,26,63,67,27,9,21,44,25,84,69,76,60,62,60,63,35,73,84
p06846,Funding,Male,1968,Black / African American,Bachelor's degree,"$100,000 to $167,999",Democrat,40,45,55,55,55,55,65,60,50,45,55,50,40,75,75,65,85,90,90,70,75,70,85,15,7,2,60,65,65,65,10,60,60,30,60,85,75,35,80,75,70,70,55,65
p06847,Extreme weather predictions,Female,1961,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,70,70,80,40,80,50,90,50,50,40,40,40,30,40,70,70,70,50,60,90,80,90,70,30,1,2,90,90,80,60,60,50,60,50,60,30,60,60,40,70,60,30,60,60
p06848,Peer-review,Male,1995,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,70,40,70,0,0,20,50,60,50,50,30,80,0,50,100,60,50,40,70,60,100,60,50,0,2,2,60,90,100,100,90,80,100,90,60,60,90,90,40,90,90,60,70,90
p06849,Measurement & modeling (2),Male,1987,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,60,50,30,30,10,30,30,50,10,10,10,40,80,30,20,30,40,20,70,90,80,30,30,10,0,2,70,20,30,60,10,50,10,70,10,10,30,20,40,70,70,30,60,70
p06850,Measurement & modeling (1),Male,1996,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Republican,40,20,50,40,50,20,40,70,30,30,80,30,30,60,40,40,30,30,70,40,50,60,40,60,0,2,70,60,20,60,20,10,10,10,20,10,30,30,50,60,60,20,30,30
p06851,Measurement & modeling (1),Male,2000,White / Caucasian,Less than high school,"$30,000 to $55,999",Republican,15,5,70,5,20,10,80,5,20,10,5,20,40,15,0,10,10,5,5,10,5,55,20,90,2,2,20,10,20,5,5,0,5,5,15,20,10,0,25,40,35,5,30,60
p06852,Peer-review,Female,2006,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,60,20,0,10,10,0,10,10,0,10,50,10,20,0,20,0,0,30,10,0,10,30,20,70,1,2,50,0,0,10,20,10,20,10,20,10,20,20,70,60,40,10,50,60
p06853,Extreme weather predictions,Female,1960,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,25,35,45,20,20,15,15,25,70,20,25,15,70,20,50,20,20,30,30,10,70,60,40,35,1,2,35,85,45,10,15,40,40,40,20,10,45,20,40,30,45,10,35,75
p06854,Former skeptics,Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,90,80,80,80,80,60,90,80,80,90,60,70,10,60,90,80,80,80,40,70,60,80,80,30,1,2,80,40,60,60,10,70,10,60,60,60,60,70,70,80,90,70,50,90
p06855,Funding,Female,1973,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,50,40,40,30,50,50,30,20,80,30,30,50,40,50,40,70,90,10,30,60,40,30,50,60,0,2,30,30,50,50,60,20,20,60,30,30,50,10,50,40,60,20,10,60
p06856,Social justice,Female,2004,White / Caucasian,High school diploma / GED,"$168,000 or more",Independent,80,90,80,20,80,100,40,60,90,90,40,40,10,50,80,80,100,100,30,80,100,80,100,20,9,2,70,80,90,100,100,80,60,80,60,60,70,80,90,70,80,100,40,60
p06857,Measurement & modeling (2),Female,1963,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,80,80,80,60,90,80,80,90,90,90,70,90,10,90,60,50,60,40,80,70,60,40,90,50,6,2,90,70,70,60,80,70,60,70,60,60,80,90,70,90,80,80,80,90
p06858,Corporate reliance,Male,2007,Hispanic / Latino,Less than high school,"Less than $30,000",Independent,0,10,0,0,0,0,10,20,90,0,10,40,10,10,10,0,10,10,50,40,80,30,80,70,1,2,10,60,50,30,70,10,0,0,10,10,20,0,20,80,40,10,20,30
p06859,Interview Prof. Maraun,Female,1999,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,60,30,50,50,30,50,40,40,30,30,30,10,70,30,60,40,30,20,90,30,50,40,30,40,0,2,60,40,30,50,10,50,30,20,60,20,40,10,30,10,30,20,10,50
p06860,Social justice,Female,1952,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,48,73,54,30,19,11,3,15,21,25,36,71,34,88,65,1,53,57,72,16,74,25,77,46,4,1,98,78,40,95,44,33,56,56,29,46,43,95,91,44,82,76,83,65
p06861,Funding,Male,1952,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,90,75,70,90,75,55,65,90,90,85,85,95,15,90,80,95,80,60,55,90,80,100,95,5,2,1,60,75,70,95,35,40,55,40,60,40,70,80,85,95,90,45,80,90
p06862,Measurement & modeling (2),Male,1962,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,85,0,15,30,10,20,40,10,5,5,55,75,5,40,95,30,70,30,50,20,35,45,10,85,2,2,45,35,0,15,20,80,70,15,25,0,40,45,0,65,65,40,70,40
p06863,Oil industry misinformation,Female,2008,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,85,95,60,20,35,30,70,70,45,35,5,85,10,40,70,10,20,10,100,80,80,40,45,5,0,2,65,70,40,80,20,30,80,25,20,10,70,45,90,95,85,80,85,95
p06864,Interview Prof. Sebille,Female,1980,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,30,64,64,43,47,73,45,35,50,56,16,85,74,57,80,47,47,8,72,36,43,87,30,64,4,2,82,68,57,88,38,91,29,72,74,59,73,13,43,48,45,50,36,81
p06865,Extreme weather predictions,Female,1990,White / Caucasian,Less than high school,"Less than $30,000",Democrat,70,30,40,50,95,65,80,35,70,85,5,45,25,50,90,20,100,0,100,100,95,60,95,15,4,2,75,80,80,80,80,35,60,90,90,5,45,30,65,85,80,30,90,70
p06866,Social justice,Male,1975,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,19,44,11,15,60,7,10,2,6,29,10,3,37,40,6,30,6,47,37,98,6,22,58,49,2,2,27,4,11,14,16,8,4,3,60,22,86,18,24,15,20,5,40,38
p06867,control,Female,1961,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,65,60,60,35,70,100,40,60,75,80,75,45,30,90,65,70,75,95,60,75,80,25,40,15,0,2,90,75,45,60,25,15,45,50,80,40,75,90,90,50,85,10,85,80
p06868,Former skeptics,Male,2004,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,30,15,70,20,30,10,55,70,40,30,10,35,35,40,30,30,25,35,90,50,90,85,65,30,6,1,80,50,60,90,25,65,70,75,50,60,25,85,80,85,75,45,70,85
p06869,Funding,Male,2001,Hispanic / Latino,Bachelor's degree,"Less than $30,000",Democrat,100,90,100,60,75,100,85,65,85,100,65,70,20,60,100,80,65,65,100,80,85,85,100,15,5,2,95,85,100,100,100,100,20,30,85,0,90,70,65,90,100,95,90,100
p06870,Consensus,Female,1976,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,70,45,50,50,50,60,65,35,45,50,40,30,75,35,70,80,50,40,90,20,65,45,40,50,8,2,40,30,45,30,50,40,75,45,25,20,10,55,40,60,40,10,25,90
p06871,Portrait Prof. Cherry,Female,1990,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Republican,20,90,80,70,10,40,40,60,80,20,90,40,30,0,80,10,20,20,50,30,20,10,90,10,3,2,40,40,60,60,40,50,0,0,100,20,10,10,50,20,20,20,80,40
p06872,Measurement & modeling (2),Female,1963,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Democrat,35,30,30,40,35,35,20,35,50,25,35,25,35,25,65,65,40,15,70,70,30,60,10,35,2,2,60,25,15,60,85,80,80,50,40,60,80,75,45,90,80,40,85,75
p06873,Oil industry misinformation,Female,1975,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,85,65,95,60,65,40,65,90,65,35,55,90,85,50,60,90,95,10,30,100,65,65,90,5,1,2,55,75,45,35,15,50,15,15,80,25,75,55,80,75,95,30,95,95
p06874,Corporate reliance,Female,1990,Asian / Asian American,Bachelor's degree,"$168,000 or more",Republican,70,100,90,100,50,80,50,50,100,60,60,40,100,0,80,70,80,50,50,50,100,40,50,20,6,2,0,60,100,20,90,40,40,50,60,50,10,0,90,90,80,20,70,80
p06875,Scientist community helpers,Male,1962,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,80,100,75,40,90,0,90,100,80,20,70,80,65,10,50,0,70,40,70,20,65,0,95,60,2,2,10,80,15,5,5,0,25,35,0,15,10,75,0,30,30,35,20,10
p06876,High public trust,Male,1971,White / Caucasian,Doctorate degree / Ph.D.,"$168,000 or more",Republican,75,25,75,75,100,75,50,50,50,75,75,75,75,50,75,75,100,50,75,75,75,100,75,50,5,2,25,25,25,25,75,75,75,50,25,25,25,25,100,75,25,50,25,25
p06877,High public trust,Male,2007,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,56,30,56,27,34,13,17,32,38,28,50,29,16,32,73,57,79,66,61,60,81,70,71,30,3,2,66,82,61,77,60,25,14,65,34,43,74,54,69,63,65,70,57,78
p06878,Scientist community helpers,Female,1976,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,95,90,90,90,90,70,100,65,100,100,70,100,100,85,100,95,60,20,15,10,100,20,100,40,7,2,65,15,30,20,65,35,0,55,55,35,15,100,45,25,60,0,5,25
p06879,Model accuracy,Male,1987,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,50,20,20,20,50,0,0,30,30,50,10,0,0,30,0,0,20,30,10,10,0,30,20,70,0,2,0,0,0,0,50,10,40,10,10,0,70,10,0,0,10,0,10,0
p06880,control,Male,1965,White / Caucasian,Less than high school,"$56,000 to $99,999",Independent,40,60,50,30,25,25,40,30,70,20,40,10,60,10,35,15,70,60,30,25,55,45,45,15,1,2,35,15,40,30,10,60,20,15,45,20,30,50,40,45,60,10,15,80
p06881,Extreme weather predictions,Female,2007,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Independent,50,10,0,10,30,15,5,0,0,25,0,65,65,30,55,15,55,20,65,75,85,85,10,45,7,2,65,95,70,80,80,40,70,70,65,100,75,50,80,85,90,75,85,60
p06882,Social justice,Male,1990,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,26,70,63,66,70,32,70,66,64,64,42,25,31,55,36,66,70,58,31,90,68,50,69,71,6,2,83,56,75,60,28,38,19,38,63,51,67,73,62,62,25,16,63,89
p06883,control,Female,1974,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,30,20,40,30,30,0,10,20,40,10,80,10,30,20,20,0,50,30,50,60,20,30,50,90,1,2,0,30,10,20,50,40,20,30,30,20,20,10,20,40,50,40,50,80
p06884,Interview Prof. Maraun,Male,1985,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,100,90,100,100,70,85,90,100,100,85,90,100,0,90,95,95,85,65,100,100,100,95,90,5,9,1,85,95,90,45,100,95,100,100,100,100,70,100,95,100,95,100,95,100
p06885,Consensus,Female,1981,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,65,65,55,90,50,60,80,65,90,80,60,70,50,50,85,55,80,90,90,80,80,80,90,30,7,2,70,55,85,75,90,45,50,10,45,50,90,80,80,80,70,40,80,65
p06886,Funding,Female,1985,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,83,79,85,40,97,77,88,61,95,70,89,72,11,86,79,91,79,79,96,82,88,83,74,10,1,2,97,86,87,84,25,24,2,10,92,19,87,53,83,91,89,68,97,81
p06887,Peer-review,Female,2001,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,25,45,70,50,60,90,65,65,50,50,90,30,75,55,50,55,45,70,85,75,85,60,45,50,1,2,10,90,65,65,35,55,45,45,60,30,70,45,70,85,75,50,60,65
p06888,Interview Prof. Maraun,Male,2003,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,50,50,25,100,50,50,50,75,0,25,50,25,50,75,75,50,75,75,50,50,50,50,50,25,8,2,50,25,25,50,75,50,50,25,25,50,25,25,25,25,75,75,75,50
p06889,Consensus,Female,1979,Asian / Asian American,Less than high school,"$30,000 to $55,999",Independent,10,20,10,20,10,10,70,50,60,10,10,30,70,20,40,50,50,20,60,60,80,60,40,70,1,1,20,40,70,30,20,10,10,30,30,30,60,20,10,60,90,60,50,60
p06890,High public trust,Male,1991,Asian / Asian American,Some college or Associate's degree,"Less than $30,000",Republican,43,71,26,39,53,35,33,43,18,33,52,31,38,12,69,40,12,52,44,32,51,34,12,29,0,1,57,25,21,41,17,23,12,20,13,14,21,59,38,63,59,26,40,87
p06891,control,Female,2006,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,45,56,49,56,49,30,35,56,25,13,56,78,77,55,56,37,25,35,56,30,31,39,57,11,8,2,33,61,57,56,36,47,56,48,40,49,35,49,33,68,85,21,16,42
p06892,control,Female,1971,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,26,45,60,40,0,39,55,72,28,42,18,87,46,55,6,83,6,1,32,38,10,38,36,25,0,2,32,2,38,36,9,29,37,5,7,8,41,1,25,26,63,11,5,95
p06893,Social justice,Male,1965,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,65,86,59,91,79,42,89,91,65,80,56,79,45,71,61,78,86,75,71,77,76,92,91,13,6,2,78,72,82,82,83,76,41,91,60,57,88,85,83,89,66,84,63,85
p06894,Portrait Prof. Cherry,Female,1975,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,20,10,10,35,40,60,35,55,10,20,20,40,30,30,30,35,30,20,15,15,20,20,55,30,1,2,30,55,15,10,10,25,20,15,35,25,15,20,40,50,55,40,20,35
p06895,Scientist community helpers,Male,1967,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,70,75,70,50,60,45,70,50,65,60,55,70,70,90,90,40,35,25,60,45,70,40,85,15,3,2,65,90,70,75,75,45,15,55,90,80,80,70,70,80,70,45,55,25
p06896,Consensus,Female,1972,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,75,75,50,50,50,75,75,75,25,50,75,25,25,50,50,50,75,50,50,25,75,25,50,25,2,2,0,25,25,25,25,25,0,25,25,25,25,25,25,25,50,25,25,75
p06897,Interview Prof. Maraun,Female,1995,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,70,65,60,65,60,90,90,85,75,85,70,50,20,75,55,50,75,60,65,80,85,70,75,15,3,1,35,85,65,45,75,65,50,35,90,60,25,45,75,85,75,45,65,90
p06898,Oil industry misinformation,Male,1954,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,10,75,50,2,8,0,41,0,28,37,77,47,68,74,37,20,30,17,85,78,40,66,45,38,3,1,61,26,47,47,37,0,4,24,36,26,40,0,11,91,66,1,40,54
p06899,control,Male,1998,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,50,45,70,60,55,60,75,55,40,25,70,60,0,0,85,50,10,45,30,30,75,55,65,100,8,2,70,25,80,70,75,75,85,60,75,75,65,55,70,100,75,15,70,30
p06900,control,Female,1988,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,70,85,85,85,85,70,70,85,80,55,55,65,45,65,70,65,60,10,60,45,80,65,65,50,5,2,45,70,45,30,50,90,20,70,75,30,25,50,40,70,85,15,40,35
p06901,Measurement & modeling (2),Female,1981,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,45,45,55,35,45,35,35,60,35,40,25,85,55,45,55,40,55,25,60,25,50,85,45,50,5,2,90,50,30,45,55,50,35,20,70,10,55,35,25,30,55,30,50,60
p06902,Oil industry misinformation,Male,1997,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,95,95,95,95,70,70,80,50,65,10,65,100,70,85,70,70,60,55,90,65,65,70,45,15,3,2,95,100,90,45,20,70,95,40,65,60,85,55,95,75,60,30,80,90
p06903,control,Male,1954,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,20,50,30,10,10,40,20,70,10,10,30,20,70,40,30,10,30,20,10,20,20,10,50,70,2,2,20,10,40,30,40,10,10,20,20,20,60,20,30,20,50,20,20,10
p06904,Interview Prof. Maraun,Female,1949,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,10,60,60,80,0,30,0,0,0,30,70,20,90,80,50,0,20,10,30,20,20,0,0,90,0,2,0,10,10,10,10,0,10,70,0,10,0,10,20,10,20,0,50,0
p06905,Corporate reliance,Male,1986,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Republican,90,90,100,80,40,90,70,80,70,70,90,100,90,40,90,70,50,10,80,20,100,50,90,0,5,2,70,80,90,60,10,20,20,30,50,20,60,20,50,60,40,10,80,50
p06906,Oil industry misinformation,Male,1971,Black / African American,Bachelor's degree,"$100,000 to $167,999",Democrat,70,70,95,65,75,60,40,95,65,65,45,65,15,25,80,55,75,60,35,35,65,75,80,45,8,1,95,100,75,40,70,95,35,60,90,70,75,65,90,95,85,25,100,95
p06907,Measurement & modeling (2),Female,1960,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,65,55,45,45,35,85,80,50,75,40,30,45,60,80,55,45,60,75,45,45,80,65,45,30,0,2,45,45,60,50,40,10,30,40,30,35,65,60,70,50,75,40,50,70
p06908,Social justice,Female,1988,Hispanic / Latino,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,64,85,86,98,84,71,91,93,81,74,42,94,94,98,91,98,82,91,89,83,82,95,97,11,9,1,82,67,89,93,57,55,79,63,67,84,99,99,89,88,95,41,91,84
p06909,Oil industry misinformation,Male,1954,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,80,80,60,60,70,60,100,80,70,40,60,40,40,50,90,100,90,80,80,80,60,60,90,10,1,2,70,80,80,70,60,50,20,20,70,20,50,60,100,100,90,10,40,90
p06910,Oil industry misinformation,Male,2007,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,75,65,70,85,30,10,45,60,35,65,45,60,45,50,60,60,25,30,70,65,50,90,45,30,2,2,65,65,70,70,25,65,35,25,80,45,60,75,60,85,65,65,70,75
p06911,High public trust,Male,1978,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,60,43,81,45,49,18,74,8,63,36,45,58,9,43,77,53,62,75,72,35,67,52,58,13,4,2,59,47,64,68,50,69,53,44,74,29,54,25,40,91,66,33,41,87
