profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00657,Funding,Female,1998,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,100,90,50,70,20,30,90,60,80,60,10,50,80,80,20,80,40,0,20,50,50,60,90,10,5,2,60,20,50,80,100,20,40,100,20,20,60,70,80,60,20,100,40,40
p00658,Interview Prof. Maraun,Female,1986,Black / African American,Less than high school,"$30,000 to $55,999",Republican,60,40,26,33,56,11,26,46,40,64,25,37,78,91,58,78,30,44,11,36,14,35,38,16,2,2,24,22,10,12,23,14,11,58,8,18,9,22,43,29,12,33,21,17
p00659,Scientist community helpers,Female,1971,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,40,60,80,50,10,15,45,20,40,20,60,55,75,70,85,45,35,80,80,80,90,90,75,45,9,2,75,80,90,90,60,65,80,70,75,85,90,90,80,80,85,75,85,80
p00660,Measurement & modeling (2),Male,1974,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,30,20,40,50,40,60,10,30,20,10,20,50,40,30,30,20,30,10,60,40,30,40,10,30,1,2,30,30,30,10,10,20,20,10,40,20,40,50,50,30,30,30,30,30
p00661,Consensus,Female,1961,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,90,80,90,80,90,90,60,90,90,90,80,90,90,80,90,90,90,70,90,90,70,80,30,5,2,90,70,80,80,40,80,40,70,60,90,90,80,80,90,80,80,80,80
p00662,Measurement & modeling (2),Female,1997,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,50,35,55,65,40,75,45,80,15,65,60,60,55,40,40,55,20,30,10,45,85,60,55,20,8,2,65,35,75,85,30,30,45,80,50,35,45,60,90,75,45,80,60,65
p00663,Scientist community helpers,Female,1997,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Independent,65,85,50,55,85,90,90,85,85,60,90,85,85,70,55,40,85,65,85,80,80,85,70,65,4,2,80,85,85,90,60,90,60,70,45,70,75,90,75,85,80,80,75,70
p00664,Extreme weather predictions,Female,1978,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,80,90,55,85,85,85,80,65,80,90,85,75,80,70,80,80,80,45,85,85,80,55,85,10,7,2,80,65,85,85,80,80,45,90,85,75,85,90,75,85,65,25,50,60
p00665,Extreme weather predictions,Female,1959,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,51,58,93,57,92,89,96,74,88,96,30,79,73,73,68,97,66,67,45,84,83,96,60,7,4,2,94,57,99,91,73,90,37,69,91,92,41,85,44,84,94,86,86,71
p00666,Interview Prof. Sebille,Female,1979,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,50,50,50,50,100,75,25,100,50,50,100,25,75,50,75,0,75,75,75,0,25,75,75,25,1,2,50,50,25,25,50,75,50,25,75,50,75,50,50,75,75,75,75,100
p00667,Former skeptics,Male,1958,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,65,100,60,70,40,100,55,90,90,90,75,50,80,85,60,100,40,40,100,55,95,55,85,5,0,2,95,95,50,55,85,5,85,10,15,45,60,95,90,55,85,50,50,45
p00669,Interview Prof. Maraun,Female,1946,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,80,95,100,75,75,85,50,85,80,80,60,70,100,100,45,70,20,70,55,70,40,55,95,25,0,1,75,85,30,45,0,90,40,55,40,80,80,80,20,85,25,55,0,40
p00670,Portrait Prof. Cherry,Female,1981,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,10,30,20,40,20,40,20,20,10,10,60,20,40,60,20,30,60,40,40,30,10,50,40,20,1,2,40,70,20,50,20,30,10,10,30,10,80,40,80,50,20,40,70,60
p00671,Corporate reliance,Male,2008,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,100,67,79,74,100,51,99,69,92,100,99,80,100,77,100,73,100,100,79,100,75,59,98,4,3,2,80,89,100,100,73,91,99,100,100,85,87,99,91,62,98,79,54,90
p00673,Scientist community helpers,Male,2005,Other,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,100,100,50,25,75,100,50,100,100,100,100,75,50,75,75,100,75,50,100,75,100,75,0,1,1,100,50,100,75,75,100,75,100,75,75,50,75,75,100,100,75,75,100
p00674,Consensus,Male,1995,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Democrat,80,70,90,40,80,90,80,80,80,90,90,90,70,60,80,90,70,70,80,80,90,90,90,30,6,2,90,80,80,80,50,90,10,40,30,70,80,80,70,80,90,90,70,90
p00675,Oil industry misinformation,Female,1991,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,15,10,10,10,20,15,10,15,10,30,20,15,30,85,15,55,15,5,50,60,15,20,70,20,3,2,0,10,15,10,0,90,10,10,15,55,10,5,5,20,40,5,5,35
p00677,Peer-review,Male,1969,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,100,60,40,45,35,50,90,75,80,20,100,60,0,55,0,10,10,0,85,60,25,0,30,35,1,2,5,0,0,35,5,10,0,0,35,15,0,0,0,5,0,10,10,0
p00678,Interview Prof. Maraun,Female,2002,White / Caucasian,Less than high school,"Less than $30,000",Republican,15,10,10,10,0,5,0,0,10,0,0,5,15,0,10,10,0,10,15,35,0,0,0,70,1,2,0,0,10,0,5,0,0,15,15,5,10,20,0,30,0,30,10,25
p00679,Interview Prof. Sebille,Male,1962,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,66,70,60,60,47,52,87,27,49,75,65,47,35,49,60,45,47,64,34,42,73,87,73,16,0,1,84,53,61,49,73,18,27,37,59,59,85,59,54,43,43,83,56,53
p00681,Former skeptics,Female,1972,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,63,55,48,59,74,62,73,56,74,87,86,47,66,59,61,72,69,46,77,68,91,92,73,19,3,2,89,83,80,84,71,51,66,90,55,60,79,62,81,72,71,62,92,66
p00682,Consensus,Female,1967,White / Caucasian,Less than high school,"$30,000 to $55,999",Democrat,80,85,80,70,10,90,90,45,20,70,85,80,95,85,85,80,50,40,40,95,5,85,55,10,3,2,45,55,50,0,30,45,55,25,35,5,75,30,70,95,65,80,95,60
p00683,Interview Prof. Maraun,Male,1986,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,50,30,80,70,70,100,40,90,40,20,20,60,80,70,0,40,10,70,40,90,40,50,100,0,9,1,20,40,50,30,20,30,40,100,80,40,40,50,30,100,40,50,50,90
p00684,Social justice,Male,1993,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,100,90,70,55,60,25,100,100,55,85,100,100,90,70,65,60,50,95,90,95,95,95,45,0,6,1,85,100,60,90,95,90,95,65,90,100,100,80,100,65,100,85,100,80
p00685,Corporate reliance,Female,1969,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,90,65,90,50,50,50,75,90,65,85,50,45,50,75,10,85,80,80,50,50,50,45,85,55,8,2,65,50,85,70,90,70,60,10,30,70,60,85,80,75,75,80,80,15
p00686,Corporate reliance,Female,1988,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,95,95,35,65,55,90,35,85,95,100,100,95,85,85,90,100,100,85,95,90,80,90,5,10,1,85,100,80,80,90,95,80,85,95,90,100,85,85,95,95,100,80,80
p00687,Former skeptics,Female,1976,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,20,20,35,25,15,10,10,50,25,20,15,15,15,35,35,35,25,10,30,45,30,10,20,25,1,2,15,20,30,10,35,10,25,40,10,10,10,65,15,75,60,45,10,50
p00689,Extreme weather predictions,Female,1963,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,29,56,39,29,42,34,34,33,22,44,36,48,41,22,38,36,33,48,23,7,14,14,35,78,0,1,4,6,7,4,14,13,14,17,11,0,15,19,19,11,2,8,3,4
p00690,High public trust,Female,2005,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,35,60,65,30,70,75,55,70,15,55,30,90,60,55,55,65,40,70,90,60,60,50,35,4,1,90,80,80,80,75,25,70,90,40,25,85,85,85,75,65,60,90,90
p00691,Oil industry misinformation,Male,1971,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,80,68,72,63,82,92,67,91,92,78,79,62,89,66,60,65,81,77,57,67,87,78,77,15,7,2,88,86,76,80,61,46,47,35,60,39,61,73,30,92,90,63,80,73
p00692,Interview Prof. Maraun,Male,1971,White / Caucasian,Less than high school,"$100,000 to $167,999",Democrat,10,25,15,10,55,10,25,25,50,40,40,90,10,55,40,35,35,30,55,65,10,35,60,15,2,2,60,70,50,50,35,25,75,25,20,45,60,10,55,25,40,40,60,60
p00693,Funding,Female,1985,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,15,37,4,21,70,31,40,26,4,43,29,38,30,46,35,35,35,15,41,47,59,35,28,11,1,1,39,23,21,34,57,56,35,60,39,68,45,7,96,13,10,72,3,92
p00694,Scientist community helpers,Male,1972,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,50,55,45,45,40,85,80,40,100,55,60,100,10,80,40,100,55,75,30,100,100,30,95,10,4,2,100,80,90,80,95,75,30,5,100,100,100,95,100,40,100,100,35,65
p00695,Social justice,Female,2005,Black / African American,Less than high school,"$30,000 to $55,999",Independent,60,10,80,10,80,0,40,10,30,80,50,60,80,40,50,60,30,60,50,10,50,30,50,40,0,2,30,40,30,30,30,30,90,60,10,50,90,60,50,50,90,80,80,20
p00696,Model accuracy,Female,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,100,40,40,40,50,50,50,90,100,100,80,40,70,50,40,30,70,60,20,0,0,0,100,100,2,2,0,90,0,80,30,0,90,80,60,30,10,20,0,30,80,0,10,10
p00697,Model accuracy,Male,1938,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,60,30,60,20,20,60,30,50,10,30,10,20,10,60,30,60,30,40,10,30,10,30,20,50,3,2,10,10,20,30,20,10,30,10,80,20,10,10,40,20,20,10,30,30
p00698,Model accuracy,Male,1969,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,54,50,32,61,74,33,62,30,43,20,74,53,3,37,50,55,53,29,15,37,47,32,33,37,2,2,22,16,8,0,0,8,40,1,14,0,7,19,0,0,27,0,20,5
p00699,Corporate reliance,Female,1946,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,30,41,54,55,61,38,34,69,29,40,38,57,47,78,76,27,38,26,56,37,44,68,92,57,2,2,52,15,8,75,8,8,22,34,21,58,20,53,58,16,45,88,23,38
p00701,Measurement & modeling (1),Female,1981,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,25,40,25,40,40,25,35,45,25,20,25,10,70,30,10,20,40,20,55,30,65,50,40,15,0,2,60,55,55,10,40,60,65,30,25,70,55,55,15,90,40,30,45,35
p00702,Consensus,Male,1954,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,25,85,0,90,70,75,20,50,95,60,60,90,30,40,55,55,70,20,90,60,40,50,95,35,8,2,0,5,0,30,5,50,45,10,70,85,20,40,55,35,95,55,20,35
p00703,Peer-review,Female,1953,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,100,100,100,25,75,25,100,75,100,50,100,100,100,100,50,50,50,75,100,0,100,75,75,0,1,2,100,100,100,100,25,100,25,50,25,25,50,100,75,75,100,0,100,100
p00704,High public trust,Female,1950,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,40,30,100,90,90,80,90,80,80,80,90,90,100,100,100,20,90,30,90,60,80,90,70,20,9,1,90,50,90,60,70,50,90,70,70,60,90,80,100,80,80,90,80,70
p00705,Model accuracy,Female,2002,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,85,80,95,80,85,95,85,95,80,90,100,85,95,90,95,85,85,85,75,65,60,85,85,30,6,2,95,70,70,90,85,70,60,65,95,90,70,70,75,85,75,75,60,100
p00706,Consensus,Female,1992,Hispanic / Latino,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,60,90,90,90,65,85,80,85,65,75,85,85,85,70,80,75,90,85,85,40,40,60,90,25,5,1,65,80,60,80,85,90,70,90,90,65,90,55,90,90,65,80,90,75
p00707,Former skeptics,Female,2002,Other,High school diploma / GED,"Less than $30,000",Independent,70,25,85,40,30,50,90,100,70,80,100,45,20,60,50,100,25,50,50,90,90,95,70,65,6,2,50,55,0,85,90,25,100,95,45,45,80,25,65,40,95,75,60,70
p00708,Interview Prof. Maraun,Female,1976,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,16,17,15,26,34,17,35,29,41,25,9,28,67,20,10,26,28,15,29,41,52,25,32,39,4,2,68,29,28,73,30,36,11,58,36,56,39,64,57,44,44,41,39,66
p00709,Funding,Male,1966,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,45,65,65,60,50,60,80,65,70,30,35,45,65,40,55,30,40,30,35,55,70,20,40,25,4,1,75,40,25,50,75,55,15,15,30,55,75,45,35,55,50,15,90,50
p00710,Measurement & modeling (2),Female,2005,White / Caucasian,Less than high school,"Less than $30,000",Republican,20,5,5,5,25,0,5,10,45,0,5,80,5,5,25,20,15,30,80,25,25,25,5,25,1,2,60,55,5,5,50,50,85,50,60,40,10,25,30,45,50,55,45,55
p00711,Extreme weather predictions,Female,1963,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,60,20,20,40,60,90,100,40,30,90,80,100,70,30,80,60,40,10,40,80,80,80,70,50,4,2,100,50,50,80,100,50,20,80,20,60,50,60,70,50,90,100,80,90
p00712,Former skeptics,Male,1962,White / Caucasian,Less than high school,"$30,000 to $55,999",Republican,45,30,90,35,55,20,65,25,25,20,30,70,30,55,35,20,10,10,25,15,25,50,40,15,1,2,35,10,30,25,20,10,15,15,20,20,10,45,25,45,15,20,25,15
p00713,Scientist community helpers,Female,1962,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,90,70,85,85,85,65,75,65,80,80,90,65,80,60,55,75,85,80,85,45,65,90,85,25,1,1,80,45,60,60,15,10,50,10,10,25,80,90,70,45,75,70,45,70
p00714,Portrait Prof. Cherry,Female,1970,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,50,60,35,50,70,60,40,50,80,70,60,60,90,75,50,50,45,45,85,80,75,80,50,15,1,1,80,90,85,70,65,40,75,50,60,70,80,90,75,80,90,90,90,75
p00715,Oil industry misinformation,Female,1968,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,0,5,40,65,65,55,100,50,25,60,25,65,60,20,30,0,60,80,45,25,45,20,20,15,10,2,60,40,85,0,5,35,15,10,50,0,5,25,45,45,30,65,55,35
p00716,High public trust,Male,1999,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,80,70,40,45,30,45,80,50,40,80,35,60,70,75,60,25,55,75,75,85,80,90,80,25,1,2,85,80,80,70,20,85,60,85,40,70,90,85,75,85,80,85,80,60
p00717,Scientist community helpers,Male,1989,Other,High school diploma / GED,"$100,000 to $167,999",Independent,60,45,80,60,45,80,70,25,85,100,65,60,70,50,80,35,15,50,60,30,75,85,60,80,0,2,90,85,40,40,90,75,10,20,25,45,60,35,75,65,40,40,80,55
p00718,Consensus,Female,1945,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,80,40,50,40,90,100,40,70,70,80,60,100,80,100,80,70,0,100,70,40,60,90,70,10,2,1,90,90,100,90,20,20,10,30,60,0,50,80,70,60,70,100,90,100
p00719,High public trust,Male,1971,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,75,85,90,70,85,85,45,60,85,75,80,75,85,85,75,20,45,55,70,85,80,85,25,0,2,60,85,90,90,50,35,80,55,75,80,85,90,65,65,80,75,35,60
p00720,Social justice,Male,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,78,86,67,79,82,70,100,73,85,87,100,100,98,56,84,100,100,51,94,69,96,79,90,0,3,1,84,62,97,99,4,45,17,16,36,52,78,100,84,92,91,77,80,93
p00722,Interview Prof. Maraun,Female,1960,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,100,100,60,90,100,90,100,50,90,100,70,100,90,90,100,20,90,60,80,50,50,70,100,30,0,2,90,100,20,40,0,40,80,70,50,40,60,70,100,70,90,70,100,100
p00723,Interview Prof. Maraun,Female,1953,White / Caucasian,Less than high school,"Less than $30,000",Independent,80,47,76,83,44,54,78,81,76,74,96,92,75,52,67,58,26,55,72,27,64,92,49,67,1,2,42,23,8,44,28,35,30,54,23,76,30,48,5,57,59,75,60,45
p00724,Corporate reliance,Female,1967,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,70,85,95,40,80,85,75,90,100,70,45,75,95,80,75,75,45,40,40,70,70,30,80,80,4,1,65,80,75,95,85,75,75,55,50,75,75,80,35,85,90,65,70,90
p00727,Measurement & modeling (2),Female,1986,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,38,4,38,19,0,26,27,31,18,7,25,51,57,52,17,46,42,25,23,22,51,49,16,11,2,2,37,0,31,3,0,27,34,35,13,22,11,25,1,40,9,0,28,38
p00729,Funding,Male,1944,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,20,90,15,30,50,50,30,45,45,35,45,90,35,35,70,55,40,70,15,20,20,10,65,75,8,2,20,25,20,25,35,15,45,50,15,60,20,20,35,55,35,15,40,15
p00730,High public trust,Male,1991,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,90,60,100,90,100,100,30,40,0,10,40,10,90,70,40,0,70,60,20,30,30,60,70,20,8,2,20,10,0,10,80,80,20,50,50,60,30,50,10,50,30,50,20,20
p00732,Measurement & modeling (2),Male,1948,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,90,70,80,90,80,90,80,70,80,80,60,80,90,80,80,90,70,80,90,80,90,80,90,10,0,2,90,70,80,80,40,50,50,50,80,50,80,60,80,80,90,80,80,90
p00734,Consensus,Female,1991,Asian / Asian American,Bachelor's degree,"$168,000 or more",Independent,90,95,95,80,90,80,35,85,45,70,100,65,40,85,70,95,90,65,65,95,90,95,85,25,2,1,80,100,40,95,85,90,85,90,90,95,95,45,60,90,75,55,90,80
p00736,Scientist community helpers,Female,1974,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,40,60,40,60,30,30,60,50,30,10,70,40,80,50,70,90,90,10,90,80,50,60,50,90,8,2,90,90,70,90,50,80,20,50,50,60,70,50,80,70,70,70,70,80
p00737,Interview Prof. Maraun,Female,1995,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,59,82,43,100,81,60,41,60,76,40,63,61,83,57,58,81,28,46,58,76,59,47,77,41,4,2,44,66,45,97,59,45,57,42,39,54,46,79,58,59,39,61,39,66
p00738,Former skeptics,Female,1952,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,80,80,90,90,90,100,80,80,90,80,90,100,100,90,90,100,90,80,100,80,90,90,20,10,2,100,60,100,70,20,70,80,60,20,30,100,100,80,90,80,70,90,90
p00739,Interview Prof. Sebille,Male,2003,Hispanic / Latino,Some college or Associate's degree,"$168,000 or more",Democrat,75,90,100,90,85,100,90,80,90,90,85,80,95,65,55,45,95,85,45,90,95,90,60,25,0,2,90,60,85,100,85,85,40,30,50,75,45,75,70,85,60,65,95,100
p00741,Oil industry misinformation,Female,1948,White / Caucasian,Less than high school,"Less than $30,000",Republican,40,10,25,50,30,35,25,30,30,35,40,35,50,60,30,40,50,30,30,55,75,30,60,10,1,2,40,50,10,60,50,55,15,20,55,40,30,75,55,40,55,55,50,50
p00743,Peer-review,Male,1952,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,25,25,50,25,50,50,25,50,50,75,50,25,75,25,25,25,25,25,25,25,50,50,75,25,0,2,0,0,25,0,0,0,50,25,0,0,25,25,0,0,25,0,0,0
p00744,Scientist community helpers,Male,1961,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,20,15,30,25,10,20,10,10,45,65,30,30,30,0,10,5,10,35,40,65,45,15,30,15,6,1,15,15,5,15,100,15,15,10,15,5,10,5,20,5,30,5,30,15
p00745,Funding,Female,2006,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,70,40,60,0,50,30,80,90,40,60,80,20,90,60,80,90,90,50,80,90,60,40,0,80,2,2,100,90,100,10,10,40,60,50,50,70,80,80,90,80,90,90,100,50
p00746,Social justice,Male,1946,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,20,80,70,70,65,95,95,60,65,90,95,80,85,60,75,95,95,100,65,85,70,90,80,5,7,2,100,70,70,80,90,40,100,85,20,80,50,95,80,65,95,60,75,45
p00747,High public trust,Male,1969,Other,Less than high school,"$56,000 to $99,999",Democrat,70,70,60,90,50,90,100,60,20,90,60,40,40,40,60,40,90,80,80,80,90,70,40,10,5,2,100,70,50,40,80,10,90,30,70,30,60,80,90,100,100,90,90,80
p00748,Interview Prof. Maraun,Male,2002,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,40,30,55,60,65,50,60,50,55,55,70,70,40,25,0,25,15,30,90,15,40,75,10,5,5,2,25,95,5,5,55,70,70,55,70,100,0,5,25,0,15,0,10,0
p00749,Portrait Prof. Cherry,Male,1988,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,34,98,15,13,68,43,59,56,15,23,21,67,39,46,59,70,49,32,71,46,94,49,57,2,2,63,11,15,27,17,2,8,46,67,4,4,15,4,26,35,61,31,76
p00750,High public trust,Female,1987,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,100,80,90,70,90,90,90,90,90,70,90,100,100,70,80,90,90,60,100,100,80,60,90,50,8,2,70,80,90,70,100,60,80,90,100,60,100,90,80,80,90,80,80,90
p00751,Extreme weather predictions,Female,1990,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,80,90,70,70,80,80,10,40,60,20,10,20,90,50,60,70,60,70,80,60,70,30,90,20,6,2,30,50,50,60,10,70,20,20,30,40,30,20,30,10,70,10,70,50
p00752,Social justice,Female,1978,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,5,5,0,45,45,0,65,30,65,15,40,35,0,30,0,5,0,0,20,0,45,100,55,50,0,1,65,10,55,60,55,25,65,80,40,55,20,80,50,0,45,50,0,55
p00753,Peer-review,Female,1953,White / Caucasian,Less than high school,"Less than $30,000",Independent,30,60,70,60,60,40,40,20,50,30,30,70,50,30,30,50,40,30,10,30,30,50,30,20,1,2,50,10,10,40,30,10,40,20,10,10,20,50,50,40,40,10,80,40
p00754,Corporate reliance,Male,2003,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Independent,90,80,80,90,100,90,80,100,80,10,50,80,100,100,80,80,30,90,60,80,80,90,100,10,9,2,100,70,90,100,90,50,90,40,60,40,90,80,100,90,80,50,70,80
p00755,Interview Prof. Sebille,Male,1966,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,100,80,90,90,80,50,50,100,30,20,50,50,100,40,70,30,70,70,80,50,70,70,90,10,2,2,30,30,30,10,60,10,0,10,30,20,70,90,30,60,40,50,40,30
p00756,Interview Prof. Sebille,Female,1957,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,55,45,30,35,70,90,65,85,75,75,75,25,90,70,90,50,40,45,60,75,60,60,85,25,2,1,75,75,45,90,20,10,55,30,55,65,45,75,80,70,60,60,55,65
p00757,High public trust,Male,1960,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,90,80,80,80,90,60,80,80,90,80,60,90,70,90,90,90,70,90,80,80,90,90,80,20,7,2,90,80,80,80,70,60,90,60,50,30,80,90,90,90,90,80,90,90
p00758,Measurement & modeling (2),Female,1952,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,70,85,85,70,100,90,90,75,65,65,85,70,80,65,65,45,70,45,50,80,50,35,65,0,0,1,30,20,40,25,55,20,70,75,30,35,60,15,35,35,55,40,50,30
p00759,Portrait Prof. Cherry,Male,1967,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Republican,100,25,75,75,50,50,100,50,100,50,25,25,50,75,0,50,25,75,25,100,100,100,50,25,2,2,50,100,25,50,25,0,0,25,50,50,50,25,50,75,75,100,50,75
p00760,Measurement & modeling (1),Female,1952,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,50,30,0,10,20,10,40,10,0,20,10,10,40,40,10,0,30,20,80,40,40,10,0,20,4,2,40,80,80,30,30,30,10,80,40,10,0,20,10,30,10,0,10,50
p00761,Scientist community helpers,Female,1969,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,55,65,45,75,75,50,55,55,75,90,20,65,50,40,70,30,15,15,90,70,70,75,90,55,0,2,30,20,45,85,65,10,15,30,75,60,20,15,10,30,10,70,45,35
p00762,Scientist community helpers,Female,1985,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,100,90,90,100,90,90,50,100,40,100,70,30,90,90,60,40,100,100,60,60,50,90,100,80,1,2,80,100,90,80,90,10,90,70,40,60,100,50,100,90,90,50,100,100
p00764,Former skeptics,Male,1943,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,5,5,20,90,95,35,75,85,80,85,0,15,30,15,5,0,15,35,40,0,35,75,30,50,1,1,25,20,5,15,5,0,20,5,55,20,20,35,45,75,30,85,0,40
p00766,Measurement & modeling (1),Female,1976,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Democrat,80,80,100,100,90,90,100,80,90,90,100,80,80,90,90,70,60,90,80,90,90,100,100,10,4,2,90,80,90,100,70,80,100,70,60,70,100,100,100,80,80,90,60,90
p00767,Scientist community helpers,Female,1989,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,24,42,12,51,49,55,50,57,77,69,18,53,70,57,19,24,56,27,53,51,81,43,53,44,0,2,51,63,72,90,41,8,25,37,55,28,72,70,25,90,76,75,81,46
p00768,Oil industry misinformation,Female,1986,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,85,100,100,85,75,85,85,90,90,90,90,65,95,85,90,65,65,95,85,25,90,85,100,15,4,2,30,95,60,70,60,60,30,35,30,15,35,65,85,55,60,80,15,60
p00769,High public trust,Male,1998,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,85,70,40,45,75,60,60,75,90,70,65,55,75,40,45,45,40,55,55,5,30,5,75,35,3,2,20,10,30,15,60,45,80,65,50,60,15,65,10,15,35,25,35,30
p00771,Oil industry misinformation,Male,1992,Black / African American,Master's degree / Professional degree,"$168,000 or more",Republican,80,10,90,80,50,70,0,60,50,60,50,70,60,60,0,100,30,0,90,90,80,80,100,10,0,1,80,60,70,10,0,40,10,20,90,0,10,70,70,20,80,50,80,100
