profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00687,Measurement & modeling (2),Female,1976,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,73,73,32,32,17,16,41,40,10,19,37,40,21,22,53,48,51,19,23,11,16,51,23,79,1,2,9,56,24,10,64,26,9,15,10,16,37,41,15,35,32,13,41,30
p00688,Interview Prof. Sebille,Female,1986,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,79,68,47,80,89,64,79,73,46,80,52,53,11,69,77,80,62,88,27,65,71,40,59,35,5,2,66,83,57,85,52,47,19,74,54,54,46,60,52,59,53,62,79,69
p00689,Scientist community helpers,Female,1963,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,42,10,26,8,12,11,40,12,25,68,5,74,81,18,11,6,8,17,13,12,7,16,12,94,0,2,51,23,10,8,5,25,24,7,40,8,17,52,54,25,50,18,27,77
p00690,Consensus,Female,2005,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,69,100,87,100,68,100,39,73,89,100,99,0,95,91,85,89,93,67,20,100,89,91,34,5,2,91,100,93,89,94,87,80,39,88,89,100,91,100,75,85,78,94,100
p00691,Extreme weather predictions,Male,1971,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,63,80,73,77,49,33,90,84,71,62,80,80,11,68,85,74,63,63,38,82,65,85,19,11,7,2,86,70,78,86,81,55,56,37,72,88,81,86,92,75,61,31,60,80
p00693,Interview Prof. Maraun,Female,1985,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,40,50,95,25,35,10,55,75,85,45,0,100,90,25,95,20,20,0,25,10,25,10,70,15,2,1,5,0,45,0,30,10,5,5,0,35,0,65,15,25,35,0,10,100
p00694,Former skeptics,Male,1972,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,70,70,30,70,60,80,70,60,60,80,50,90,30,70,30,90,90,80,70,60,90,60,30,6,1,90,60,80,60,50,60,50,50,60,10,90,80,70,80,70,80,80,80
p00695,Social justice,Female,2005,Black / African American,Less than high school,"$30,000 to $55,999",Independent,10,0,0,40,20,30,40,20,30,40,10,40,30,0,40,20,50,30,20,60,60,60,0,40,1,2,100,80,20,70,100,70,10,40,100,90,100,10,70,90,70,40,90,80
p00697,Former skeptics,Male,1938,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,20,50,40,20,30,30,40,30,60,40,40,20,20,20,20,20,30,10,30,30,30,10,10,10,4,2,20,10,10,20,40,30,10,80,20,20,10,40,40,30,40,20,30,40
p00698,Former skeptics,Male,1969,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,60,60,80,45,55,50,90,70,65,45,50,45,90,30,35,75,35,45,75,20,25,45,75,20,3,1,55,45,50,25,90,70,10,20,90,15,15,25,35,65,65,20,35,70
p00699,Funding,Female,1946,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,90,80,50,60,0,30,80,30,40,60,100,20,50,0,90,50,30,0,100,70,100,80,40,40,5,2,100,80,80,20,0,20,10,0,50,90,0,60,0,50,80,70,30,80
p00700,Social justice,Female,1990,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,60,20,20,20,70,50,40,10,40,60,70,0,70,0,60,20,20,0,30,10,0,0,40,80,0,2,10,0,10,20,10,90,10,30,40,10,20,30,0,40,30,10,30,70
p00701,Interview Prof. Maraun,Female,1981,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,70,90,70,70,50,30,80,30,90,60,70,10,70,20,70,60,50,10,30,60,60,50,40,10,0,2,50,30,50,50,40,30,30,20,60,20,10,30,30,30,90,30,70,40
p00702,Interview Prof. Sebille,Male,1954,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,85,96,98,97,99,91,93,83,100,62,60,94,91,52,92,92,78,15,24,62,94,53,90,9,2,2,41,15,25,91,15,17,2,55,7,16,8,15,46,52,92,68,26,85
p00703,Model accuracy,Female,1953,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,65,90,35,45,60,70,90,90,70,75,70,65,10,40,70,70,70,50,55,35,85,65,75,20,1,2,80,85,55,55,25,20,15,55,25,60,70,35,65,60,60,70,75,65
p00705,Social justice,Female,2002,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,90,60,60,70,70,60,70,60,70,80,80,90,10,70,70,80,60,40,80,60,90,70,70,40,10,2,90,90,60,80,30,90,70,50,90,50,70,50,60,60,30,70,80,60
p00706,Consensus,Female,1992,Hispanic / Latino,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,70,50,70,85,90,70,80,60,80,40,60,45,15,60,75,60,40,50,65,15,50,90,80,15,5,2,60,70,80,75,50,70,70,50,70,75,65,65,65,85,90,45,65,80
p00707,Funding,Female,2002,Other,High school diploma / GED,"Less than $30,000",Independent,40,10,10,35,15,30,15,40,25,55,15,35,35,15,10,60,40,20,80,75,60,65,50,45,1,2,85,65,85,70,30,40,10,20,30,15,60,65,85,80,85,30,50,90
p00708,Consensus,Female,1976,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,0,0,10,0,10,10,10,20,0,10,10,20,90,10,80,10,0,10,30,50,10,0,10,100,2,2,20,50,20,70,20,60,50,10,0,60,20,10,10,0,30,40,10,30
p00709,Scientist community helpers,Male,1966,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,100,55,75,100,35,75,80,75,95,100,70,95,20,95,80,50,65,60,65,85,90,90,95,5,6,2,85,75,40,50,50,35,0,0,80,90,45,50,85,85,95,25,95,75
p00710,Consensus,Female,2005,White / Caucasian,Less than high school,"Less than $30,000",Republican,55,45,75,15,40,75,25,40,30,35,15,35,10,10,40,10,20,10,20,20,35,15,20,80,2,2,35,20,20,20,35,55,30,50,25,15,25,15,30,10,40,25,40,70
p00711,Peer-review,Female,1963,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,59,39,47,71,46,64,45,61,49,59,74,34,90,49,74,75,45,10,63,29,42,61,60,89,2,2,68,53,21,70,19,17,62,77,38,8,30,88,85,73,68,37,79,69
p00713,Scientist community helpers,Female,1962,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,100,100,100,75,100,100,100,75,100,100,100,100,0,75,100,75,75,100,50,100,75,100,100,0,4,2,100,100,50,75,75,75,0,75,25,25,75,100,75,75,100,0,100,100
p00714,Former skeptics,Female,1970,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,60,90,90,70,60,50,60,90,80,80,90,40,20,70,70,90,80,80,70,60,80,80,50,40,7,1,80,80,90,90,40,80,50,20,70,80,70,80,90,80,90,50,70,70
p00715,Scientist community helpers,Female,1968,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,75,91,80,32,50,55,32,47,42,46,66,32,32,87,17,9,54,58,53,46,33,38,42,34,7,2,61,25,31,10,35,50,26,75,26,24,48,66,37,56,68,26,12,66
p00716,High public trust,Male,1999,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,60,100,100,100,85,95,100,85,60,95,70,90,65,100,90,100,75,45,100,90,85,100,95,0,5,1,100,90,70,100,65,100,15,85,75,80,100,80,90,100,100,95,100,85
p00717,High public trust,Male,1989,Other,High school diploma / GED,"$100,000 to $167,999",Independent,50,40,70,40,30,50,40,40,70,30,70,40,50,30,60,20,40,90,60,50,70,50,60,40,1,2,70,50,90,40,20,40,10,40,30,60,80,10,70,70,20,60,70,80
p00718,Peer-review,Female,1945,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,65,70,55,70,100,25,60,55,20,100,20,10,0,60,95,95,35,95,70,100,100,100,100,5,4,1,100,95,70,80,10,65,35,5,80,70,90,10,65,100,70,80,95,95
p00719,Interview Prof. Sebille,Male,1971,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,100,90,95,100,100,95,85,100,65,90,70,90,0,25,65,95,95,60,55,85,90,85,80,35,5,2,100,100,85,60,100,90,75,80,90,100,75,95,95,90,95,20,95,100
p00720,Social justice,Male,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,90,70,80,50,60,60,40,60,10,30,10,0,50,0,70,100,80,50,0,50,70,10,70,30,2,2,70,70,50,40,10,60,20,0,50,10,0,60,80,70,10,10,20,30
p00721,Measurement & modeling (2),Male,1978,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Republican,87,64,59,59,66,67,84,47,55,62,74,91,32,14,86,38,27,39,85,63,64,65,65,31,6,1,34,58,77,41,29,41,11,85,69,35,33,22,48,85,83,56,54,48
p00722,Interview Prof. Sebille,Female,1960,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,70,65,75,70,40,25,85,75,70,75,70,85,65,90,70,60,60,25,70,65,75,70,65,10,6,1,60,70,90,70,40,55,70,25,65,65,75,65,80,75,75,45,75,70
p00723,Oil industry misinformation,Female,1953,White / Caucasian,Less than high school,"Less than $30,000",Independent,35,25,10,45,40,10,30,45,10,20,10,35,50,30,35,40,15,15,35,15,15,15,30,65,0,2,30,35,35,15,40,45,30,10,15,50,40,30,40,25,40,55,30,55
p00724,Former skeptics,Female,1967,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,100,88,63,79,87,74,64,89,73,81,70,44,52,99,85,100,100,20,100,100,90,99,68,26,3,2,67,80,86,100,54,71,94,50,77,73,95,43,62,100,94,83,90,89
p00725,Measurement & modeling (2),Male,1950,White / Caucasian,Doctorate degree / Ph.D.,"$30,000 to $55,999",Republican,100,95,75,90,100,40,45,75,95,75,45,95,85,0,75,60,50,20,55,15,35,50,95,30,0,2,60,20,5,10,10,35,20,35,20,10,5,20,5,75,100,30,40,70
p00726,Extreme weather predictions,Male,2002,White / Caucasian,Bachelor's degree,"Less than $30,000",Democrat,75,95,100,65,70,90,85,70,40,40,85,65,5,90,65,80,90,70,70,75,75,50,100,5,10,1,95,80,90,40,70,60,50,50,40,30,70,85,95,85,20,45,85,95
p00727,High public trust,Female,1986,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,25,45,15,80,40,25,60,55,20,25,15,20,25,15,30,15,20,10,20,25,15,15,10,15,0,2,30,40,10,45,30,25,20,40,25,20,20,30,25,10,45,45,15,15
p00728,Model accuracy,Male,1959,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,15,0,35,10,20,5,40,55,35,5,15,15,35,40,0,15,5,30,85,55,45,20,55,90,4,2,45,10,10,10,10,5,10,10,35,15,20,10,10,45,40,0,15,40
p00729,Measurement & modeling (2),Male,1944,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,50,45,50,80,75,65,60,15,80,50,15,25,55,25,55,60,30,55,90,15,85,80,60,40,3,2,80,10,40,70,60,0,5,30,95,20,90,25,45,65,100,10,35,45
p00732,Interview Prof. Sebille,Male,1948,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,70,80,80,80,75,70,60,40,85,75,55,75,55,60,45,75,65,25,75,45,75,45,75,25,7,2,80,70,65,80,45,85,65,70,55,45,75,60,75,75,60,70,65,45
p00733,Oil industry misinformation,Female,1990,Black / African American,Less than high school,"Less than $30,000",Independent,46,55,46,68,43,55,61,61,71,50,42,47,20,41,57,66,64,53,76,13,89,44,64,88,7,2,76,83,90,60,60,60,51,65,67,50,89,31,78,76,42,39,91,88
p00734,Model accuracy,Female,1991,Asian / Asian American,Bachelor's degree,"$168,000 or more",Independent,70,55,80,45,45,50,80,60,15,40,50,50,30,35,70,70,60,20,60,75,90,15,75,15,5,2,70,70,40,70,70,70,20,60,75,55,75,75,25,65,85,55,55,65
p00735,Peer-review,Male,1975,Other,High school diploma / GED,"$56,000 to $99,999",Independent,30,70,10,40,40,40,20,30,60,30,40,40,50,20,40,30,60,40,90,50,70,50,40,70,2,1,70,40,40,30,50,60,40,10,60,60,60,20,60,90,70,20,40,40
p00736,Oil industry misinformation,Female,1974,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,60,100,70,30,80,70,80,80,90,60,70,60,20,70,60,80,90,100,80,90,70,70,80,30,3,2,90,90,40,100,70,90,10,30,100,50,100,80,100,70,90,50,60,100
p00737,Model accuracy,Female,1995,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,33,62,90,50,84,81,90,84,85,66,88,79,35,80,74,72,99,65,43,80,79,42,83,13,7,2,83,78,63,62,66,100,23,73,72,94,76,91,94,95,80,41,92,85
p00738,Extreme weather predictions,Female,1952,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,90,100,65,85,85,80,80,95,80,70,100,5,70,85,95,90,10,85,80,95,100,45,90,0,2,80,85,95,45,100,5,95,45,45,10,85,95,90,80,75,20,95,65
p00740,High public trust,Male,1989,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,50,60,60,70,60,60,70,70,70,80,80,50,60,40,80,70,60,60,90,60,80,60,40,10,0,1,60,90,60,90,40,40,10,60,20,40,90,60,90,80,70,20,70,90
p00741,Social justice,Female,1948,White / Caucasian,Less than high school,"Less than $30,000",Republican,0,5,85,15,10,65,25,10,0,50,5,40,15,0,0,10,35,10,0,5,75,0,30,100,0,2,0,0,5,15,15,5,5,30,15,10,100,0,30,30,15,0,0,35
p00742,Interview Prof. Sebille,Female,1969,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,5,20,35,20,0,15,50,10,5,55,0,25,40,15,30,10,55,0,30,25,25,25,30,90,0,2,40,30,20,20,10,30,10,15,10,40,0,15,50,35,5,80,25,85
p00743,Extreme weather predictions,Male,1952,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,55,40,10,25,35,75,35,70,55,40,30,35,30,40,50,30,35,15,45,20,35,25,45,55,5,2,40,20,20,15,55,20,15,15,10,25,15,25,10,50,10,65,35,25
p00745,Peer-review,Female,2006,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,65,95,85,80,65,40,10,20,30,75,100,60,5,60,95,55,95,75,100,80,75,75,65,15,8,1,95,65,100,90,15,75,5,40,50,0,100,95,90,75,75,45,85,85
p00746,Corporate reliance,Male,1946,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,90,80,50,90,85,80,60,75,95,100,100,5,80,70,75,60,55,95,60,100,90,90,20,6,2,95,90,50,70,75,35,20,35,75,55,75,40,70,35,65,80,65,20
p00747,Measurement & modeling (2),Male,1969,Other,Less than high school,"$56,000 to $99,999",Democrat,74,45,54,30,56,27,25,50,57,55,33,34,44,52,46,86,72,16,82,67,62,92,30,47,0,2,56,51,68,61,59,38,47,67,83,47,75,72,71,75,77,29,58,92
p00748,Consensus,Male,2002,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,50,40,60,20,30,30,50,30,40,10,40,20,20,0,10,20,30,40,20,30,70,30,50,10,1,2,60,50,10,30,30,0,10,0,10,20,0,70,40,80,80,10,50,50
p00749,Social justice,Male,1988,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,60,90,90,60,70,70,40,40,60,70,60,20,70,60,10,50,10,70,50,70,10,60,10,6,2,40,10,10,40,40,10,70,40,60,20,20,20,70,40,60,40,40,60
p00750,Oil industry misinformation,Female,1987,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,60,70,60,60,50,70,80,80,50,50,40,50,90,60,60,70,80,80,70,70,70,70,40,60,3,2,40,90,60,50,40,70,40,60,60,50,70,60,70,90,70,20,50,70
p00751,Interview Prof. Maraun,Female,1990,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,70,70,75,65,60,60,45,75,65,60,50,10,10,10,65,50,40,20,65,30,70,80,70,15,8,2,65,60,70,90,10,55,30,25,10,25,70,45,50,75,65,35,50,35
p00753,Corporate reliance,Female,1953,White / Caucasian,Less than high school,"Less than $30,000",Independent,25,19,47,47,40,23,44,9,50,52,36,24,37,37,42,42,21,16,73,39,54,54,8,69,2,1,75,37,26,39,48,51,37,18,13,34,56,35,43,48,53,12,81,38
p00754,Funding,Male,2003,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Independent,94,98,88,98,76,95,84,95,93,89,90,81,6,80,66,95,90,76,36,25,98,71,80,85,3,1,91,82,32,70,72,88,65,2,53,39,71,62,73,78,92,8,98,74
p00755,Funding,Male,1966,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,80,90,60,100,80,80,50,60,20,30,50,30,50,0,80,80,60,60,40,50,80,0,100,30,1,2,0,30,20,10,20,20,0,40,10,0,0,10,60,70,90,20,50,20
p00756,Scientist community helpers,Female,1957,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,50,90,20,10,40,20,50,40,90,60,30,60,10,20,40,40,30,20,80,90,90,80,0,80,0,2,90,100,70,10,40,0,10,40,60,10,70,70,90,100,80,30,80,100
p00758,Model accuracy,Female,1952,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,70,85,85,75,70,100,70,90,100,95,90,65,25,90,70,100,95,100,70,90,100,100,100,0,8,2,100,100,90,100,95,95,60,90,100,85,100,100,65,90,100,95,100,95
p00759,Funding,Male,1967,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Republican,58,51,74,44,50,53,39,49,48,15,30,16,48,20,50,37,75,18,54,21,14,27,43,81,0,2,47,21,35,26,39,8,19,41,17,36,12,54,25,47,69,32,32,50
p00761,Measurement & modeling (2),Female,1969,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,25,50,50,50,50,50,50,50,75,25,50,50,50,25,75,25,25,25,75,50,50,50,50,75,9,2,50,50,25,25,50,50,25,25,0,75,0,0,50,50,50,50,50,25
p00762,Social justice,Female,1985,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,19,21,26,66,76,81,23,34,32,46,21,17,75,23,48,32,14,36,23,48,40,33,10,75,2,2,29,45,34,36,39,48,71,54,39,9,33,63,75,40,42,13,16,36
p00763,Peer-review,Female,1984,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,90,80,80,100,90,95,40,65,100,90,65,55,0,60,70,90,90,15,90,80,90,25,70,0,6,2,90,45,80,75,55,100,20,50,80,65,80,0,80,85,75,15,80,95
p00765,Funding,Female,1999,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,35,45,60,50,20,75,30,30,55,45,10,45,65,15,75,15,35,40,30,35,20,30,10,30,8,2,30,25,30,50,10,50,75,20,10,50,60,10,20,45,40,20,20,65
p00766,Oil industry misinformation,Female,1976,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Democrat,49,92,96,94,87,68,92,95,95,86,73,81,9,40,85,72,85,68,94,67,87,72,86,16,2,2,79,78,43,82,86,75,65,2,89,47,86,50,73,67,89,44,95,92
p00767,Oil industry misinformation,Female,1989,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,80,60,70,10,70,30,40,70,50,40,60,40,10,60,30,60,60,50,50,20,50,70,50,10,7,2,80,90,70,70,30,70,40,40,50,30,90,40,90,70,40,40,50,40
p00768,Corporate reliance,Female,1986,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,80,70,60,90,60,50,70,70,60,40,60,40,50,70,70,50,60,50,90,50,80,70,70,20,8,2,90,40,70,70,70,40,10,40,50,60,80,60,70,80,70,20,60,60
p00770,Scientist community helpers,Female,1978,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,40,50,50,50,60,50,40,70,70,30,70,10,70,10,90,50,40,40,50,40,60,20,60,20,0,2,40,30,30,20,30,50,40,50,20,40,50,20,30,50,50,70,50,60
p00772,Measurement & modeling (2),Female,2006,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,100,40,20,45,60,75,100,20,60,30,60,15,75,40,60,40,55,25,85,90,75,100,35,40,3,2,100,90,100,100,90,40,0,5,85,65,100,85,100,100,95,55,100,100
p00775,Oil industry misinformation,Female,1965,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,45,75,35,25,20,50,55,25,15,15,70,20,30,30,55,40,30,15,40,10,15,70,10,65,4,2,15,55,25,15,25,40,45,10,10,25,25,10,15,15,50,50,25,75
p00776,Oil industry misinformation,Female,1950,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,70,50,80,30,30,90,50,50,20,40,60,100,40,20,40,0,10,20,30,80,20,80,30,0,3,1,20,30,0,10,10,40,10,10,20,10,10,0,30,30,70,70,80,100
p00778,Oil industry misinformation,Female,1991,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,74,72,72,69,82,85,59,71,67,53,73,28,12,75,76,33,83,57,77,53,67,89,34,12,2,1,86,92,58,73,49,45,58,89,58,18,89,30,56,28,68,45,50,88
p00779,Interview Prof. Maraun,Female,1983,Black / African American,Less than high school,"Less than $30,000",Republican,11,39,13,24,17,37,20,28,23,14,8,53,40,16,50,20,10,92,53,36,55,22,12,71,0,2,23,25,50,46,18,50,23,67,13,73,28,67,30,41,41,13,22,28
p00780,High public trust,Male,1999,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,20,5,40,35,15,10,55,5,20,55,30,15,60,20,40,25,60,5,40,30,35,0,25,95,1,1,20,80,25,40,15,20,15,20,25,20,15,10,35,5,30,15,45,85
p00782,Funding,Female,1998,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,57,49,58,47,68,36,85,28,35,75,57,27,30,55,95,37,96,60,65,88,74,66,5,9,6,2,93,88,93,60,96,100,48,92,93,90,82,81,85,97,81,61,72,77
p00783,Measurement & modeling (2),Female,1978,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,30,60,70,35,65,75,60,65,45,75,70,40,35,70,60,90,60,30,80,25,70,90,75,25,2,2,70,45,80,45,90,25,35,80,65,50,75,25,90,60,90,40,70,75
p00784,Social justice,Male,1991,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Independent,100,80,70,50,50,100,80,60,40,80,60,80,0,70,40,70,90,40,100,100,70,40,0,0,3,2,50,50,60,80,60,90,100,0,100,100,80,70,90,70,90,60,90,70
p00785,Former skeptics,Female,1952,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,40,70,10,60,40,30,50,20,30,30,70,40,20,60,70,70,60,50,70,60,70,50,50,30,2,1,40,70,60,90,20,20,10,20,90,10,60,60,50,60,30,10,90,80
p00786,Interview Prof. Maraun,Male,1998,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,55,30,70,25,75,55,45,60,55,70,65,75,40,40,70,50,25,40,30,40,45,15,35,35,5,2,20,15,20,40,40,30,10,20,25,30,65,35,40,10,25,25,30,50
p00788,Consensus,Female,1949,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,70,75,85,65,65,80,90,85,45,90,75,75,40,90,85,65,75,60,70,60,50,90,75,40,10,1,85,75,70,65,80,65,35,30,90,70,90,60,85,65,80,70,70,85
p00790,Peer-review,Male,1981,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,25,30,55,45,20,50,25,30,20,15,10,50,60,20,55,10,30,30,25,15,40,25,30,75,0,2,35,50,35,15,50,20,15,30,30,15,25,20,55,40,75,20,15,35
p00794,Corporate reliance,Female,2002,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,25,0,50,50,75,50,50,75,50,50,50,75,25,50,50,75,100,50,25,0,75,50,75,0,1,1,100,50,50,0,50,50,0,50,50,25,100,50,75,0,50,75,25,50
p00795,Consensus,Female,1976,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,55,75,70,75,85,80,75,40,40,70,55,70,40,30,45,5,45,10,70,75,85,30,55,50,8,2,95,45,40,85,20,15,30,50,70,60,40,55,20,50,70,0,45,70
p00796,Corporate reliance,Female,1974,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,25,25,0,25,25,25,25,25,50,25,25,25,50,25,50,0,25,25,25,25,25,50,50,25,2,1,25,0,0,0,50,25,25,25,25,0,25,50,50,25,25,25,50,25
p00797,Social justice,Male,2000,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,90,90,90,80,80,90,30,90,100,90,90,70,80,60,80,50,20,60,60,80,80,60,70,10,6,2,80,100,90,100,50,50,20,60,70,50,100,80,100,90,80,60,40,90
p00798,Peer-review,Female,1988,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,55,40,70,65,65,60,85,65,60,40,60,70,15,55,90,15,65,20,65,70,90,85,90,30,4,2,90,65,60,90,55,45,30,60,65,35,40,35,45,85,70,35,65,65
p00799,Social justice,Male,2008,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,60,70,70,40,70,70,70,60,90,60,80,40,20,50,70,80,60,40,80,70,80,90,70,10,1,2,90,90,60,70,70,50,40,50,70,30,80,90,90,80,60,60,80,70
p00800,Measurement & modeling (2),Male,1958,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,94,75,74,96,88,80,97,97,92,91,97,96,7,91,86,62,70,84,82,24,80,60,85,0,5,1,99,52,24,47,17,17,38,32,89,54,86,63,64,84,81,30,96,85
p00801,Measurement & modeling (2),Male,1980,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,60,40,80,90,80,80,70,30,50,70,80,50,90,70,80,100,90,60,80,90,90,100,20,80,4,2,80,90,90,80,10,90,60,30,50,30,100,100,90,80,90,60,100,70
p00802,Measurement & modeling (2),Female,1974,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,45,50,55,25,35,50,70,45,50,70,30,50,35,25,45,25,40,15,35,20,25,25,50,20,1,2,55,70,55,15,50,10,10,25,25,10,55,15,35,55,60,20,20,50
p00803,Peer-review,Male,2002,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,80,80,100,100,80,100,80,80,50,80,90,20,90,90,80,100,80,80,100,100,90,100,10,8,1,90,100,90,100,70,90,60,70,90,90,90,100,90,100,90,10,100,90
p00804,Extreme weather predictions,Female,2008,Hispanic / Latino,Less than high school,"Less than $30,000",Democrat,70,55,45,45,70,40,30,40,45,50,40,50,45,65,75,60,65,45,15,70,35,50,65,35,7,2,65,65,75,70,65,40,45,45,40,35,70,75,45,60,70,80,40,65
p00805,Interview Prof. Maraun,Male,1997,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,60,70,70,30,70,30,60,60,40,50,60,70,30,60,70,80,60,70,70,60,60,40,60,20,4,2,90,70,60,70,70,50,10,30,30,60,50,50,60,50,50,70,60,60
p00806,Peer-review,Female,1988,White / Caucasian,Less than high school,"Less than $30,000",Democrat,50,40,80,80,40,70,70,50,90,0,100,0,10,50,70,80,80,100,70,80,60,90,60,30,2,2,80,70,100,70,90,70,40,10,90,80,80,90,50,90,90,90,90,80
p00808,Extreme weather predictions,Male,1980,Hispanic / Latino,Less than high school,"$168,000 or more",Democrat,60,70,40,70,60,90,70,40,70,60,30,60,50,50,20,80,50,60,70,70,60,60,80,50,4,1,80,40,90,80,10,60,30,50,60,30,90,90,60,80,50,60,50,80
